date,market_demand,ontario_demand,year,month,weekday,Day,temp_max,temp_max_flag,temp_min,temp_min_flag,temp_mean,temp_mean_flag,heat_deg_days,heat_deg_days_flag,cool_deg_days,cool_deg_days_flag,total_rain_mm,total_rain_mm_flag,total_snow_cm,total_snow_cm_flag,total_precip_mm,total_precip_mm_flag,snow_on_ground_cm,snow_on_ground_cm_flag,dir_of_max_gust_10sdeg,dir_of_max_gust_10sdeg_flag,spd_of_max_gust_kmh,spd_of_max_gust_kmh_flag,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,driving,walking,transit
2017-03-15,460188.0,404482.0,2017.0,3.0,Wednesday,15,-2.9,,-9.4,,-6.2,,24.2,,0.0,,,M,,M,0.2,,2.0,,,M,,M,,,,,,,,,,,,,,,,
2017-03-16,436742.0,387025.0,2017.0,3.0,Thursday,16,3.0,,-6.8,,-1.9,,19.9,,0.0,,,M,,M,0.0,,0.0,T,,M,,M,,,,,,,,,,,,,,,,
2017-03-17,425759.0,373335.0,2017.0,3.0,Friday,17,5.3,,-3.8,,0.8,,17.2,,0.0,,,M,,M,0.0,,0.0,T,,M,,M,,,,,,,,,,,,,,,,
2017-03-18,413272.0,360177.0,2017.0,3.0,Saturday,18,3.1,,0.1,,1.6,,16.4,,0.0,,,M,,M,1.5,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-19,396238.0,336481.0,2017.0,3.0,Sunday,19,6.4,,0.3,,3.4,,14.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-20,432567.0,375972.0,2017.0,3.0,Monday,20,5.3,,0.8,,3.1,,14.9,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-21,419168.0,359117.0,2017.0,3.0,Tuesday,21,13.5,,-2.7,,5.4,,12.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-22,438248.0,382556.0,2017.0,3.0,Wednesday,22,-1.6,,-8.3,,-5.0,,23.0,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-23,434287.0,380228.0,2017.0,3.0,Thursday,23,2.2,,-6.9,,-2.4,,20.4,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-24,432700.0,372740.0,2017.0,3.0,Friday,24,12.4,,1.3,,6.9,,11.1,,0.0,,,M,,M,6.7,,0.0,T,,M,,M,,,,,,,,,,,,,,,,
2017-03-25,405095.0,345765.0,2017.0,3.0,Saturday,25,4.5,,1.7,,3.1,,14.9,,0.0,,,M,,M,7.1,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-26,398302.0,342164.0,2017.0,3.0,Sunday,26,6.6,,1.1,,3.9,,14.1,,0.0,,,M,,M,2.4,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-27,413302.0,363986.0,2017.0,3.0,Monday,27,14.7,,6.4,,10.6,,7.4,,0.0,,,M,,M,1.5,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-28,409789.0,358478.0,2017.0,3.0,Tuesday,28,10.8,,4.1,,7.5,,10.5,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-29,397811.0,358352.0,2017.0,3.0,Wednesday,29,9.1,,3.7,,6.4,,11.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-30,422748.0,364784.0,2017.0,3.0,Thursday,30,3.8,,0.7,,2.3,,15.7,,0.0,,,M,,M,10.6,,,,,M,,M,,,,,,,,,,,,,,,,
2017-03-31,415617.0,374029.0,2017.0,3.0,Friday,31,4.1,,1.8,,3.0,,15.0,,0.0,,,M,,M,10.1,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-01,391624.0,331284.0,2017.0,4.0,Saturday,1,11.3,,2.2,,6.8,,11.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-02,367284.0,310008.0,2017.0,4.0,Sunday,2,16.7,,3.8,,10.3,,7.7,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-03,386914.0,343987.0,2017.0,4.0,Monday,3,10.8,,5.3,,8.1,,9.9,,0.0,,,M,,M,6.3,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-04,407211.0,357469.0,2017.0,4.0,Tuesday,4,10.4,,5.0,,7.7,,10.3,,0.0,,,M,,M,11.3,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-05,395656.0,349308.0,2017.0,4.0,Wednesday,5,9.2,,5.0,,7.1,,10.9,,0.0,,,M,,M,0.2,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-06,414670.0,367316.0,2017.0,4.0,Thursday,6,7.5,,1.4,,4.5,,13.5,,0.0,,,M,,M,26.9,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-07,397053.0,354870.0,2017.0,4.0,Friday,7,5.2,,0.1,,2.7,,15.3,,0.0,,,M,,M,1.2,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-08,365827.0,315138.0,2017.0,4.0,Saturday,8,12.2,,0.8,,6.5,,11.5,,0.0,,,M,,M,0.2,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-09,349446.0,294614.0,2017.0,4.0,Sunday,9,18.0,,4.8,,11.4,,6.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-10,383018.0,327071.0,2017.0,4.0,Monday,10,22.0,,11.8,,16.9,,1.1,,0.0,,,M,,M,1.4,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-11,385179.0,333929.0,2017.0,4.0,Tuesday,11,,M,11.3,E,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-12,394185.0,348375.0,2017.0,4.0,Wednesday,12,9.5,,3.4,,6.5,,11.5,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-13,381749.0,338111.0,2017.0,4.0,Thursday,13,12.1,,2.4,,7.3,,10.7,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-14,347151.0,287957.0,2017.0,4.0,Friday,14,14.9,,6.3,,10.6,,7.4,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-15,348563.0,296341.0,2017.0,4.0,Saturday,15,16.4,,5.5,,11.0,,7.0,,0.0,,,M,,M,3.7,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-16,335736.0,284922.0,2017.0,4.0,Sunday,16,22.3,,10.9,,16.6,,1.4,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-17,370262.0,326999.0,2017.0,4.0,Monday,17,13.5,,2.5,,8.0,,10.0,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-18,379988.0,333343.0,2017.0,4.0,Tuesday,18,8.3,,1.8,,5.1,,12.9,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-19,385507.0,341462.0,2017.0,4.0,Wednesday,19,19.8,,5.4,,12.6,,5.4,,0.0,,,M,,M,1.2,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-20,397669.0,349064.0,2017.0,4.0,Thursday,20,10.0,,4.6,,7.3,,10.7,,0.0,,,M,,M,23.3,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-21,388847.0,339743.0,2017.0,4.0,Friday,21,14.0,,6.0,,10.0,,8.0,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-22,363857.0,306599.0,2017.0,4.0,Saturday,22,13.8,,5.2,,9.5,,8.5,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-23,353361.0,297075.0,2017.0,4.0,Sunday,23,18.4,,4.8,,11.6,,6.4,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-24,378847.0,326332.0,2017.0,4.0,Monday,24,11.0,,6.9,,9.0,,9.0,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-25,389584.0,340473.0,2017.0,4.0,Tuesday,25,10.9,,5.1,,8.0,,10.0,,0.0,,,M,,M,4.2,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-26,386983.0,335154.0,2017.0,4.0,Wednesday,26,15.2,,9.4,,12.3,,5.7,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-27,384655.0,329220.0,2017.0,4.0,Thursday,27,25.4,,10.4,,17.9,,0.1,,0.0,,,M,,M,8.8,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-28,367174.0,318379.0,2017.0,4.0,Friday,28,17.7,,10.4,,14.1,,3.9,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-29,356073.0,295154.0,2017.0,4.0,Saturday,29,15.3,,7.3,,11.3,,6.7,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-04-30,367542.0,308919.0,2017.0,4.0,Sunday,30,8.6,,3.6,,6.1,,11.9,,0.0,,,M,,M,18.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-01,396905.0,344956.0,2017.0,5.0,Monday,1,14.1,,5.0,,9.6,,8.4,,0.0,,,M,,M,23.3,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-02,383516.0,334021.0,2017.0,5.0,Tuesday,2,10.8,,7.0,,8.9,,9.1,,0.0,,,M,,M,0.7,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-03,375347.0,330955.0,2017.0,5.0,Wednesday,3,15.7,,5.0,,10.4,,7.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-04,394833.0,345943.0,2017.0,5.0,Thursday,4,10.4,,6.1,,8.3,,9.7,,0.0,,,M,,M,21.9,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-05,397918.0,346728.0,2017.0,5.0,Friday,5,9.9,,6.7,,8.3,,9.7,,0.0,,,M,,M,29.9,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-06,374154.0,317674.0,2017.0,5.0,Saturday,6,9.0,,5.6,,7.3,,10.7,,0.0,,,M,,M,0.7,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-07,359695.0,304007.0,2017.0,5.0,Sunday,7,12.1,,4.1,,8.1,,9.9,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-08,376219.0,338942.0,2017.0,5.0,Monday,8,12.8,,3.0,,7.9,,10.1,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-09,385015.0,345118.0,2017.0,5.0,Tuesday,9,11.1,,5.3,,8.2,,9.8,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-10,384868.0,336559.0,2017.0,5.0,Wednesday,10,10.5,,5.0,,7.8,,10.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-11,387477.0,334274.0,2017.0,5.0,Thursday,11,13.7,,7.3,,10.5,,7.5,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-12,384034.0,328224.0,2017.0,5.0,Friday,12,13.7,,7.6,,10.7,,7.3,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-13,364688.0,304898.0,2017.0,5.0,Saturday,13,16.8,,9.4,,13.1,,4.9,,0.0,,,M,,M,0.6,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-14,360801.0,291778.0,2017.0,5.0,Sunday,14,18.4,,7.4,,12.9,,5.1,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-15,376911.0,326091.0,2017.0,5.0,Monday,15,19.6,,8.1,,13.9,,4.1,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-16,382354.0,332384.0,2017.0,5.0,Tuesday,16,16.3,,10.5,,13.4,,4.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-17,392480.0,346114.0,2017.0,5.0,Wednesday,17,29.9,,10.6,,20.3,,0.0,,2.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-18,412426.0,369850.0,2017.0,5.0,Thursday,18,,M,18.4,E,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-19,377775.0,325104.0,2017.0,5.0,Friday,19,18.9,,9.3,,14.1,,3.9,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-20,349240.0,283705.0,2017.0,5.0,Saturday,20,15.3,,8.2,,11.8,,6.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-21,354020.0,293810.0,2017.0,5.0,Sunday,21,13.7,,9.6,,11.7,,6.3,,0.0,,,M,,M,13.7,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-22,354081.0,292153.0,2017.0,5.0,Monday,22,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-23,381110.0,333590.0,2017.0,5.0,Tuesday,23,21.8,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-24,384611.0,335831.0,2017.0,5.0,Wednesday,24,21.6,,14.0,,17.8,,0.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-25,386154.0,344829.0,2017.0,5.0,Thursday,25,14.8,,10.2,,12.5,,5.5,,0.0,,,M,,M,52.9,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-26,385632.0,338660.0,2017.0,5.0,Friday,26,19.3,,11.5,,15.4,,2.6,,0.0,,,M,,M,3.3,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-27,356650.0,306020.0,2017.0,5.0,Saturday,27,19.3,,13.1,,16.2,,1.8,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-28,357326.0,301887.0,2017.0,5.0,Sunday,28,19.6,,12.5,,16.1,,1.9,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-29,392712.0,346404.0,2017.0,5.0,Monday,29,,M,14.7,E,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-30,388813.0,338516.0,2017.0,5.0,Tuesday,30,22.7,,12.8,,17.8,,0.2,,0.0,,,M,,M,9.6,,,,,M,,M,,,,,,,,,,,,,,,,
2017-05-31,385632.0,334157.0,2017.0,5.0,Wednesday,31,23.0,,11.2,,17.1,,0.9,,0.0,,,M,,M,0.7,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-01,376420.0,326688.0,2017.0,6.0,Thursday,1,18.8,,10.8,,14.8,,3.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-02,372201.0,325006.0,2017.0,6.0,Friday,2,20.8,,9.6,,15.2,,2.8,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-03,350091.0,300507.0,2017.0,6.0,Saturday,3,22.1,,11.9,,17.0,,1.0,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-04,357341.0,307910.0,2017.0,6.0,Sunday,4,17.5,,11.5,,14.5,,3.5,,0.0,,,M,,M,6.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-05,383951.0,338933.0,2017.0,6.0,Monday,5,17.3,,12.9,,15.1,,2.9,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-06,381511.0,336305.0,2017.0,6.0,Tuesday,6,17.4,,11.6,,14.5,,3.5,,0.0,,,M,,M,4.1,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-07,379967.0,332171.0,2017.0,6.0,Wednesday,7,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-08,386339.0,342867.0,2017.0,6.0,Thursday,8,23.7,,11.8,,17.8,,0.2,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-09,393173.0,346147.0,2017.0,6.0,Friday,9,25.5,,14.6,,20.1,,0.0,,2.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-10,384872.0,333737.0,2017.0,6.0,Saturday,10,27.0,,15.9,,21.5,,0.0,,3.5,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-11,408734.0,365681.0,2017.0,6.0,Sunday,11,29.0,,18.8,,23.9,,0.0,,5.9,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-12,470163.0,431183.0,2017.0,6.0,Monday,12,30.4,,19.8,,25.1,,0.0,,7.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-13,443046.0,408138.0,2017.0,6.0,Tuesday,13,25.4,,19.0,,22.2,,0.0,,4.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-14,420863.0,370548.0,2017.0,6.0,Wednesday,14,22.4,,17.1,,19.8,,0.0,,1.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-15,404165.0,363381.0,2017.0,6.0,Thursday,15,18.8,,15.9,,17.4,,0.6,,0.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-16,427239.0,392361.0,2017.0,6.0,Friday,16,30.1,,16.6,,23.4,,0.0,,5.4,,,M,,M,3.1,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-17,423957.0,373810.0,2017.0,6.0,Saturday,17,27.0,,19.9,,23.5,,0.0,,5.5,,,M,,M,0.5,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-18,431276.0,372773.0,2017.0,6.0,Sunday,18,28.2,,20.2,,24.2,,0.0,,6.2,,,M,,M,1.4,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-19,441489.0,389597.0,2017.0,6.0,Monday,19,28.0,,16.4,,22.2,,0.0,,4.2,,,M,,M,1.8,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-20,411785.0,364479.0,2017.0,6.0,Tuesday,20,24.3,,13.3,,18.8,,0.0,,0.8,,,M,,M,6.4,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-21,407930.0,360595.0,2017.0,6.0,Wednesday,21,23.6,,12.9,,18.3,,0.0,,0.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-22,420350.0,366474.0,2017.0,6.0,Thursday,22,21.9,,14.2,,18.1,,0.0,,0.1,,,M,,M,6.8,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-23,432286.0,383601.0,2017.0,6.0,Friday,23,25.4,,18.9,,22.2,,0.0,,4.2,,,M,,M,33.1,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-24,395073.0,335097.0,2017.0,6.0,Saturday,24,25.1,,16.3,,20.7,,0.0,,2.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-25,380857.0,314827.0,2017.0,6.0,Sunday,25,21.3,,15.6,,18.5,,0.0,,0.5,,,M,,M,2.4,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-26,397537.0,345670.0,2017.0,6.0,Monday,26,21.3,,12.3,,16.8,,1.2,,0.0,,,M,,M,4.3,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-27,386487.0,339268.0,2017.0,6.0,Tuesday,27,20.6,,12.3,,16.5,,1.5,,0.0,,,M,,M,0.7,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-28,394550.0,347095.0,2017.0,6.0,Wednesday,28,24.2,,12.4,,18.3,,0.0,,0.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-29,406085.0,362324.0,2017.0,6.0,Thursday,29,25.6,,14.6,,20.1,,0.0,,2.1,,,M,,M,3.2,,,,,M,,M,,,,,,,,,,,,,,,,
2017-06-30,427072.0,379907.0,2017.0,6.0,Friday,30,26.4,,18.5,,22.5,,0.0,,4.5,,,M,,M,7.9,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-01,394869.0,337181.0,2017.0,7.0,Saturday,1,25.2,,17.1,,21.2,,0.0,,3.2,,,M,,M,3.2,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-02,383141.0,324388.0,2017.0,7.0,Sunday,2,27.9,,15.1,,21.5,,0.0,,3.5,,,M,,M,1.3,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-03,393881.0,337627.0,2017.0,7.0,Monday,3,24.9,,15.6,,20.3,,0.0,,2.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-04,421855.0,370926.0,2017.0,7.0,Tuesday,4,25.8,,15.7,,20.8,,0.0,,2.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-05,431246.0,382572.0,2017.0,7.0,Wednesday,5,26.2,,16.0,,21.1,,0.0,,3.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-06,451912.0,405799.0,2017.0,7.0,Thursday,6,29.4,,17.0,,23.2,,0.0,,5.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-07,449402.0,406869.0,2017.0,7.0,Friday,7,27.4,,19.6,,23.5,,0.0,,5.5,,,M,,M,5.9,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-08,398045.0,341299.0,2017.0,7.0,Saturday,8,24.3,,17.2,,20.8,,0.0,,2.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-09,383391.0,326896.0,2017.0,7.0,Sunday,9,26.7,,15.9,,21.3,,0.0,,3.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-10,430689.0,379742.0,2017.0,7.0,Monday,10,24.9,,18.5,,21.7,,0.0,,3.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-11,452471.0,407098.0,2017.0,7.0,Tuesday,11,27.9,,17.7,,22.8,,0.0,,4.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-12,458190.0,413015.0,2017.0,7.0,Wednesday,12,26.2,,19.6,,22.9,,0.0,,4.9,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-13,423470.0,372770.0,2017.0,7.0,Thursday,13,19.7,,15.9,,17.8,,0.2,,0.0,,,M,,M,10.8,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-14,421276.0,373219.0,2017.0,7.0,Friday,14,26.3,,17.2,,21.8,,0.0,,3.8,,,M,,M,0.2,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-15,408212.0,351853.0,2017.0,7.0,Saturday,15,27.3,,18.4,,22.9,,0.0,,4.9,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-16,409381.0,351793.0,2017.0,7.0,Sunday,16,26.1,,17.9,,22.0,,0.0,,4.0,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-17,438925.0,394223.0,2017.0,7.0,Monday,17,24.9,,20.0,,22.5,,0.0,,4.5,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-18,450664.0,406015.0,2017.0,7.0,Tuesday,18,26.8,,17.8,,22.3,,0.0,,4.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-19,456341.0,418109.0,2017.0,7.0,Wednesday,19,31.1,,19.5,,25.3,,0.0,,7.3,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-20,444262.0,399728.0,2017.0,7.0,Thursday,20,23.0,,15.4,,19.2,,0.0,,1.2,,,M,,M,27.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-21,454097.0,414102.0,2017.0,7.0,Friday,21,29.7,,19.0,,24.4,,0.0,,6.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-22,418125.0,367345.0,2017.0,7.0,Saturday,22,24.4,,19.8,,22.1,,0.0,,4.1,,,M,,M,1.7,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-23,405716.0,356518.0,2017.0,7.0,Sunday,23,23.8,,20.3,,22.1,,0.0,,4.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-24,417126.0,366487.0,2017.0,7.0,Monday,24,22.6,,16.8,,19.7,,0.0,,1.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-25,409563.0,361875.0,2017.0,7.0,Tuesday,25,23.1,,16.4,,19.8,,0.0,,1.8,,,M,,M,0.2,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-26,415828.0,366833.0,2017.0,7.0,Wednesday,26,21.9,,15.4,,18.7,,0.0,,0.7,,,M,,M,1.4,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-27,431223.0,389571.0,2017.0,7.0,Thursday,27,26.6,,18.7,,22.7,,0.0,,4.7,,,M,,M,6.1,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-28,407258.0,353698.0,2017.0,7.0,Friday,28,23.4,,16.7,,20.1,,0.0,,2.1,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-29,393474.0,336699.0,2017.0,7.0,Saturday,29,26.8,,16.5,,21.7,,0.0,,3.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-30,412771.0,360901.0,2017.0,7.0,Sunday,30,30.5,,19.9,,25.2,,0.0,,7.2,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-07-31,454034.0,412479.0,2017.0,7.0,Monday,31,28.8,,18.4,,23.6,,0.0,,5.6,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-08-01,461911.0,417752.0,2017.0,8.0,Tuesday,1,28.9,,19.7,,24.3,,0.0,,6.3,,,M,,M,0.4,,,,,M,,M,,,,,,,,,,,,,,,,
2017-08-02,452866.0,416115.0,2017.0,8.0,Wednesday,2,29.6,,19.4,,24.5,,0.0,,6.5,,,M,,M,1.5,,,,,M,,M,,,,,,,,,,,,,,,,
2017-08-03,448996.0,414310.0,2017.0,8.0,Thursday,3,28.1,,19.5,,23.8,,0.0,,5.8,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-08-04,443313.0,390162.0,2017.0,8.0,Friday,4,26.4,,17.2,,21.8,,0.0,,3.8,,,M,,M,8.5,,,,,M,,M,,,,,,,,,,,,,,,,
2017-08-05,383395.0,317264.0,2017.0,8.0,Saturday,5,21.9,,14.9,,18.4,,0.0,,0.4,,,M,,M,0.6,,,,,M,,M,,,,,,,,,,,,,,,,
2017-08-06,373739.0,311258.0,2017.0,8.0,Sunday,6,24.3,,13.0,,18.7,,0.0,,0.7,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
2017-08-07,383417.0,325473.0,2017.0,8.0,Monday,7,21.3,,15.4,,18.4,,0.0,,0.4,,,M,,M,0.0,,,,,M,,M,,,,,,,,,,,,,,,,
